id,host_id,host_name,host_is_superhost,host_identity_verified,latitude,longitude,neighbourhood_cleansed,price,property_type,room_type,accommodates,bedrooms,bathrooms,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,review_scores_rating,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
1527443,7552675,Marjolein & Arne,f,t,52.37813,4.87645,Westerpark,$270.00,Apartment,Entire home/apt,4,2,1,,$250.00,$50.00,1,$0.00,3,22,98,0,34,f,strict_14_with_grace_period,f,f
1528318,8153186,Peter,t,t,52.3704,4.8811,Centrum-West,$155.00,Apartment,Entire home/apt,4,1,1.5,,$350.00,$45.00,2,$50.00,3,171,99,24,64,f,strict_14_with_grace_period,f,f
1534317,3498674,Nadia,t,t,52.38295,4.83667,Geuzenveld - Slotermeer,$60.00,House,Private room,2,1,1,129,$100.00,$25.00,8,$20.00,4,21,95,311,219,f,strict_14_with_grace_period,t,t
1536821,8194617,Janneke,f,t,52.37177,4.87212,De Baarsjes - Oud-West,$70.00,Apartment,Entire home/apt,2,0,1,,,$30.00,1,$0.00,60,600,97,75,120,f,strict_14_with_grace_period,f,f
1540431,8211862,Coen,f,t,52.35639,4.90432,De Pijp - Rivierenbuurt,$121.00,Apartment,Entire home/apt,2,1,1,0,$90.00,$35.00,1,$0.00,3,14,92,0,3,f,moderate,f,f
1540779,2906390,Rick,f,t,52.36128,4.87094,De Baarsjes - Oud-West,$199.00,Apartment,Entire home/apt,4,3,1,,,$45.00,4,$0.00,4,1125,94,12,14,f,moderate,f,f
1548947,4625324,Kika,f,t,52.35694,4.85341,Zuid,$99.00,Apartment,Entire home/apt,2,1,1,,$150.00,$30.00,1,$0.00,3,1125,98,0,10,f,strict_14_with_grace_period,f,f
1553681,1678490,Kim,f,f,52.35521,4.9001,De Pijp - Rivierenbuurt,$130.00,Apartment,Entire home/apt,2,1,1,,,$25.00,1,$0.00,3,1125,93,8,43,t,strict_14_with_grace_period,f,f
1558627,8296118,Arno,f,f,52.34792,4.86081,Zuid,$259.00,Townhouse,Entire home/apt,5,4,1,,$350.00,$0.00,1,$0.00,2,1125,96,0,26,f,strict_14_with_grace_period,f,f
1559969,3535164,Mandy,f,t,52.36378,4.93468,Oostelijk Havengebied - Indische Buurt,$180.00,Apartment,Entire home/apt,2,1,1,753,$200.00,$40.00,2,$0.00,3,1125,95,0,22,f,moderate,f,f
1561264,8307907,Jp,t,f,52.36276,4.95152,Oostelijk Havengebied - Indische Buurt,$75.00,Island,Private room,2,1,0,,,,1,$0.00,1,5,97,362,141,f,flexible,f,f
1561610,7742206,Ilse,f,t,52.32444,4.88312,Buitenveldert - Zuidas,$119.00,Apartment,Entire home/apt,2,1,1,,,,1,$0.00,3,1125,98,165,13,f,strict_14_with_grace_period,t,t
1562942,2694521,Marloes,f,f,52.34929,4.84774,Zuid,$110.00,Apartment,Entire home/apt,2,1,1,,$300.00,$45.00,1,$0.00,2,365,98,0,8,f,moderate,f,f
1566348,8331415,Maarten,f,t,52.37146,4.85478,De Baarsjes - Oud-West,$103.00,Apartment,Entire home/apt,2,1,1,,,$15.00,1,$15.00,3,30,96,0,30,f,moderate,f,f
1567839,7439966,Jeroen,f,t,52.37118,4.87039,De Baarsjes - Oud-West,$127.00,Apartment,Entire home/apt,2,1,1.5,,$250.00,$50.00,1,$0.00,21,30,100,306,11,f,strict_14_with_grace_period,f,f
1567891,4380449,Johan,f,t,52.34909,4.84654,Zuid,$180.00,Apartment,Entire home/apt,3,1,1,,$250.00,$0.00,2,$25.00,2,31,95,17,86,f,moderate,f,f
1570315,8129778,Joop,f,t,52.36942,4.88401,Centrum-West,$129.00,Apartment,Private room,2,1,1,,$0.00,$65.00,1,$0.00,3,183,92,142,198,t,moderate,f,f
1573953,897828,Eline,f,f,52.36225,4.89786,Centrum-Oost,$245.00,Apartment,Entire home/apt,3,2,1,646,$450.00,$60.00,2,$65.00,4,30,95,149,66,f,strict_14_with_grace_period,f,f
1575988,8378048,Ineke,t,t,52.34724,4.88915,De Pijp - Rivierenbuurt,$80.00,Bed and breakfast,Hotel room,2,1,1,,,$15.00,1,$5.00,1,1125,97,130,369,t,moderate,f,f
1578243,2526159,Jasper & Diane,f,f,52.35244,4.86191,Zuid,$165.00,Apartment,Entire home/apt,2,1,1,861,,$30.00,2,$0.00,60,1125,100,365,4,f,flexible,f,f
1579945,8403686,Wieke,f,t,52.37125,4.8589,De Baarsjes - Oud-West,$158.00,Apartment,Entire home/apt,3,2,1,,$700.00,$40.00,2,$40.00,4,1125,87,278,13,f,flexible,f,f
1580062,7794998,Chee Yee,f,f,52.36083,4.94265,Oostelijk Havengebied - Indische Buurt,$70.00,Apartment,Entire home/apt,3,2,1,,$750.00,,2,$20.00,90,180,,321,0,f,strict_14_with_grace_period,f,f
1580186,8405599,Johan,f,f,52.37938,4.88735,Centrum-West,$300.00,Boat,Entire home/apt,3,2,1,,$250.00,$50.00,1,$0.00,2,31,95,0,116,f,strict_14_with_grace_period,f,f
1580233,8370364,Carina,f,f,52.36883,4.852,De Baarsjes - Oud-West,$95.00,Apartment,Entire home/apt,2,1,1,,$250.00,$40.00,2,$0.00,5,35,94,137,10,f,moderate,f,f
1583266,8428981,Murat,f,t,52.36568,4.92623,Oud-Oost,$85.00,Apartment,Private room,2,1,1,,$89.00,$10.00,1,$30.00,2,5,92,354,145,f,flexible,f,f
1585086,3477524,Eefje,f,f,52.3774,4.85969,Bos en Lommer,$125.00,Apartment,Entire home/apt,2,1,1,,$250.00,$70.00,1,$0.00,2,1125,99,67,22,f,moderate,f,f
1585699,8448859,Milou,f,t,52.37087,4.87467,De Baarsjes - Oud-West,$121.00,Apartment,Entire home/apt,2,1,1,,,$25.00,1,$0.00,2,1125,98,0,53,f,strict_14_with_grace_period,f,t
1586071,8447951,Maartje,t,f,52.38402,4.85665,Bos en Lommer,$98.00,Guest suite,Private room,2,1,1,,,$35.00,1,$12.00,4,10,99,9,33,f,flexible,f,f
1587473,8462819,Ellis,t,f,52.36415,4.86898,De Baarsjes - Oud-West,$99.00,Apartment,Private room,2,1,1.5,,$0.00,$15.00,2,$0.00,2,30,96,97,89,f,strict_14_with_grace_period,t,t
1591646,7844122,Dick,t,t,52.37546,4.89909,Centrum-West,$275.00,Apartment,Entire home/apt,2,1,1,,$0.00,$40.00,1,$0.00,3,1125,94,257,23,t,strict_14_with_grace_period,f,f
1601408,8534655,Ella,f,t,52.35485,4.88963,De Pijp - Rivierenbuurt,$330.00,Apartment,Entire home/apt,5,2,1.5,861,$500.00,$65.00,2,$65.00,5,1000,93,239,195,t,strict_14_with_grace_period,t,t
1603630,8544609,Cido,f,t,52.37929,4.88769,Centrum-West,$220.00,Apartment,Entire home/apt,2,1,1,,$0.00,$60.00,2,$30.00,2,90,98,251,39,f,strict_14_with_grace_period,f,f
1603794,4173309,Niels,t,f,52.37685,4.89247,Centrum-West,$142.00,Apartment,Entire home/apt,2,1,1,,$0.00,$40.00,1,$0.00,6,7,99,7,60,t,strict_14_with_grace_period,f,f
1604443,8548253,Riëtte,f,f,52.35456,4.86794,Zuid,$200.00,Apartment,Entire home/apt,2,1,1,,$150.00,$50.00,1,$0.00,2,1125,97,307,23,f,strict_14_with_grace_period,f,f
1605387,1125467,Rudolf,f,f,52.36489,4.94046,Oostelijk Havengebied - Indische Buurt,$88.00,Apartment,Entire home/apt,3,1,1,,,$40.00,2,$40.00,3,15,97,0,21,f,moderate,f,f
1606616,8558478,Remko,f,t,52.3706,4.93051,Centrum-Oost,$180.00,Apartment,Entire home/apt,2,1,1,,$500.00,$35.00,2,$40.00,1,1125,98,0,9,f,moderate,f,f
1608463,8567043,Marieke,f,t,52.36431,4.85218,De Baarsjes - Oud-West,$125.00,Apartment,Entire home/apt,2,1,1,,,$30.00,2,$0.00,10,30,98,316,25,f,strict_14_with_grace_period,f,f
1610986,8578849,Eva,f,t,52.36629,4.88614,Centrum-West,$200.00,Apartment,Entire home/apt,2,1,1,,,$30.00,2,$50.00,2,120,96,37,53,t,flexible,f,f
1613972,4209869,Eline,f,f,52.37944,4.87001,Westerpark,$85.00,Apartment,Entire home/apt,2,1,1,,$250.00,$40.00,2,$0.00,3,30,96,256,21,f,strict_14_with_grace_period,f,f
1615669,8569982,Wendy,f,f,52.35362,4.89629,De Pijp - Rivierenbuurt,$129.00,Apartment,Entire home/apt,3,1,1.5,,$500.00,$25.00,2,$60.00,2,30,98,71,9,f,strict_14_with_grace_period,f,f
1618106,6862318,Floris,f,t,52.37663,4.86273,Bos en Lommer,$80.00,Apartment,Private room,1,1,1,,,,1,$25.00,3,1125,86,91,169,t,strict_14_with_grace_period,f,f
1620658,5004150,Katja,f,t,52.35065,4.91349,Oud-Oost,$125.00,Apartment,Entire home/apt,2,1,1,,$100.00,$20.00,2,$0.00,2,1125,95,41,37,f,moderate,f,f
1626537,8646858,Gracia,f,f,52.3736,4.86045,De Baarsjes - Oud-West,$150.00,Apartment,Entire home/apt,3,2,1.5,,$150.00,$25.00,3,$50.00,2,6,94,12,14,f,flexible,t,t
1630438,8664912,Janet,t,t,52.34319,4.89347,De Pijp - Rivierenbuurt,$84.00,Apartment,Private room,3,1,1,,$0.00,$10.00,1,$20.00,2,1125,95,305,252,f,moderate,f,f
1630603,1899420,Rosie,f,t,52.34642,4.87596,Zuid,$59.00,Apartment,Private room,2,1,1,,$100.00,$25.00,1,$20.00,1,3,91,149,351,f,strict_14_with_grace_period,t,t
1631878,8670477,C.,f,f,52.35923,4.8826,Zuid,$420.00,Apartment,Entire home/apt,4,2,2,,$200.00,$65.00,4,$240.00,3,1125,93,272,61,f,moderate,f,f
1633234,527982,Iekeliene,f,f,52.36626,4.87637,De Baarsjes - Oud-West,$250.00,Apartment,Entire home/apt,2,1,1,,,$20.00,2,$25.00,1,3,100,0,49,f,strict_14_with_grace_period,f,f
1639079,8702708,Dennis,f,f,52.37702,4.84592,Bos en Lommer,$80.00,Apartment,Entire home/apt,2,0,1,,,,1,$0.00,3,15,96,0,28,f,strict_14_with_grace_period,f,f
1639387,6212243,Yvette,f,t,52.371,4.95492,Oostelijk Havengebied - Indische Buurt,$115.00,House,Entire home/apt,4,2,1,,$200.00,$50.00,2,$10.00,2,1125,97,0,3,f,strict_14_with_grace_period,f,f
1644337,3404005,Tijs,t,t,52.3757,4.84387,Bos en Lommer,$82.00,Apartment,Entire home/apt,2,0,1.5,,$500.00,$45.00,1,$0.00,7,180,97,101,30,f,strict_14_with_grace_period,f,f
1645011,8729867,Dafna,t,f,52.36205,4.89228,Centrum-Oost,$350.00,Loft,Entire home/apt,4,3,1,,$300.00,$65.00,4,$0.00,3,1125,99,0,44,f,strict_14_with_grace_period,f,f
1645459,2700299,Vivian,f,t,52.35227,4.89023,De Pijp - Rivierenbuurt,$200.00,Apartment,Entire home/apt,2,1,1,,$150.00,$50.00,1,$50.00,2,7,84,121,91,t,strict_14_with_grace_period,f,f
1645571,1011032,Gabel,f,t,52.35199,4.89712,De Pijp - Rivierenbuurt,$319.00,Apartment,Entire home/apt,4,2,1,,$450.00,$40.00,4,$0.00,2,1125,97,256,22,f,strict_14_with_grace_period,f,f
1648570,8746288,Hilary,f,t,52.35008,4.88815,De Pijp - Rivierenbuurt,$130.00,Apartment,Entire home/apt,2,1,1.5,,$150.00,$50.00,2,$0.00,4,8,98,0,16,f,moderate,f,f
1649932,7915637,Catta,f,t,52.36435,4.89573,Centrum-Oost,$130.00,Townhouse,Entire home/apt,2,2,2,,$300.00,$40.00,1,$0.00,4,21,100,0,5,f,strict_14_with_grace_period,f,f
1650175,4891238,Carlijn,f,t,52.36559,4.87451,De Baarsjes - Oud-West,$285.00,Apartment,Entire home/apt,4,3,1,,$300.00,$30.00,2,$60.00,2,60,97,251,86,f,strict_14_with_grace_period,f,f
1650475,6942600,Michiel,f,f,52.35242,4.9359,Watergraafsmeer,$499.00,House,Entire home/apt,4,3,1,,,,1,$0.00,1,1125,,348,0,f,strict_14_with_grace_period,f,f
1653373,8767751,Waldo,f,t,52.32914,4.85968,Buitenveldert - Zuidas,$100.00,Apartment,Entire home/apt,4,1,1,,$400.00,$20.00,2,$20.00,1,1125,,0,0,f,moderate,f,f
1657879,8787804,Christiaan,f,t,52.3582,4.85758,De Baarsjes - Oud-West,$119.00,Apartment,Entire home/apt,3,1,1,,$200.00,$40.00,2,$30.00,6,30,98,0,12,f,strict_14_with_grace_period,f,f
1662724,6533193,Evert,t,t,52.35368,4.90331,De Pijp - Rivierenbuurt,$99.00,Apartment,Entire home/apt,2,1,1,538,$150.00,,2,$15.00,3,1125,96,0,130,f,moderate,f,f
1663469,8812389,Barbara,t,t,52.39069,4.87487,Westerpark,$109.00,Apartment,Private room,2,1,1,,$300.00,$20.00,1,$0.00,8,90,96,291,42,f,strict_14_with_grace_period,t,t
1672419,8853480,Joost,f,t,52.36323,4.9141,Centrum-Oost,$85.00,Apartment,Entire home/apt,3,1,1,,$200.00,,2,$0.00,4,20,95,0,29,f,moderate,t,t
1675292,4662897,Amin,f,t,52.37784,4.85549,Bos en Lommer,$89.00,Apartment,Entire home/apt,2,2,1,,$300.00,$45.00,2,$30.00,2,12,97,2,20,f,flexible,f,f
1677381,8873574,Jillis & Cristina,f,f,52.37835,4.89065,Centrum-West,$95.00,House,Private room,2,1,1,409,,,1,$0.00,2,1125,95,30,359,t,moderate,f,f
1677883,3173916,Roni,f,f,52.3841,4.88562,Centrum-West,$87.00,Guest suite,Private room,2,1,1,0,,$25.00,1,$0.00,3,1125,87,275,103,t,moderate,f,f
1685828,8911964,Sas,f,f,52.37753,4.87832,Centrum-West,$118.00,Apartment,Entire home/apt,2,1,1,,$150.00,$50.00,1,$50.00,4,31,85,258,15,f,flexible,f,f
1686654,8848723,Ingrid And,t,f,52.3571,4.89735,De Pijp - Rivierenbuurt,$120.00,Apartment,Entire home/apt,4,1,1,,,$35.00,2,$20.00,3,3,97,0,57,f,flexible,f,f
1690339,8931564,Sonja & Merijn,f,t,52.38374,4.85812,Bos en Lommer,$125.00,Apartment,Entire home/apt,2,1,1,,$750.00,,2,$50.00,4,20,98,2,55,f,strict_14_with_grace_period,f,f
1690441,2132460,Michiel,f,t,52.36596,4.89247,Centrum-Oost,$250.00,Apartment,Entire home/apt,4,2,1.5,,$100.00,$40.00,2,$20.00,2,1125,94,0,63,f,flexible,f,f
1694534,8949817,Brian,f,f,52.34163,4.90307,De Pijp - Rivierenbuurt,$220.00,Apartment,Entire home/apt,4,3,1,,$200.00,$55.00,3,$60.00,3,1125,91,260,60,f,strict_14_with_grace_period,f,f
1704895,3799861,Aki,f,t,52.36328,4.90162,Centrum-Oost,$195.00,Apartment,Entire home/apt,4,1,1,,$150.00,$25.00,2,$25.00,2,1125,95,0,87,f,moderate,f,f
1704905,8999850,Inez & Roland,f,t,52.38173,4.87232,Westerpark,$120.00,Apartment,Entire home/apt,2,1,1,,$87.00,$0.00,2,$0.00,2,1125,93,0,274,t,flexible,f,f
1707937,6907103,Nena,t,f,52.38465,4.87474,Westerpark,$140.00,Apartment,Entire home/apt,2,1,1,,$700.00,$25.00,1,$0.00,3,21,94,0,69,f,flexible,t,t
1708187,9012822,Jelle,t,t,52.35126,4.88787,De Pijp - Rivierenbuurt,$200.00,Apartment,Entire home/apt,2,1,1,861,$300.00,$30.00,4,$0.00,2,14,93,5,40,f,moderate,f,f
1708244,8817734,Nienke,t,t,52.40779,4.9011,Noord-West,$79.00,House,Private room,3,1,1,,$100.00,$15.00,2,$35.00,2,1125,97,204,215,f,moderate,f,f
1708637,6673155,Ellen,f,t,52.35572,4.90154,De Pijp - Rivierenbuurt,$90.00,Bed and breakfast,Private room,2,1,1,,,,1,$0.00,2,21,92,293,158,f,moderate,f,f
1713147,9035487,Sjouke,f,t,52.33824,4.89563,De Pijp - Rivierenbuurt,$293.00,Townhouse,Entire home/apt,6,4,1,,$250.00,$0.00,1,$0.00,4,1125,94,48,20,f,moderate,f,f
1713474,7356863,Tycho,f,t,52.36165,4.86389,De Baarsjes - Oud-West,$110.00,Loft,Private room,2,1,1,,$0.00,$40.00,1,$0.00,1,90,93,152,257,t,strict_14_with_grace_period,f,f
1714683,9030081,Michiel,f,t,52.33444,4.88997,Buitenveldert - Zuidas,$225.00,Apartment,Entire home/apt,2,1,1,,$150.00,$25.00,2,$55.00,3,8,98,361,41,f,flexible,f,f
1719227,9064219,B&B HutSpot,f,f,52.39675,4.91778,Oud-Noord,$84.00,House,Private room,2,1,1,,,,1,$0.00,1,1125,,0,0,f,strict_14_with_grace_period,f,f
1721552,9075210,Marjolein,f,t,52.37425,4.86441,De Baarsjes - Oud-West,$129.00,Apartment,Entire home/apt,2,2,1,,$0.00,$29.00,1,$0.00,2,30,96,0,46,f,strict_14_with_grace_period,f,f
1723463,8329753,Tessa,f,t,52.35501,4.93738,Watergraafsmeer,$179.00,Apartment,Entire home/apt,5,3,1.5,0,$250.00,$60.00,4,$10.00,5,21,98,29,20,f,strict_14_with_grace_period,f,f
1723551,9085127,Edith,t,t,52.36414,4.88107,Centrum-Oost,$85.00,Bed and breakfast,Private room,2,1,1,183,$200.00,$0.00,2,$20.00,4,14,97,8,387,f,strict_14_with_grace_period,f,f
1727103,9101670,Ilona,f,f,52.33981,4.91194,De Pijp - Rivierenbuurt,$291.00,Boat,Entire home/apt,4,2,0.5,,$400.00,$60.00,2,$25.00,3,1125,98,1,9,f,strict_14_with_grace_period,f,f
1729757,8788562,Elaine,f,t,52.36457,4.85555,De Baarsjes - Oud-West,$125.00,Apartment,Entire home/apt,2,1,1,,,$30.00,2,$0.00,2,5,94,0,33,f,flexible,f,f
1731246,9121131,Bastiaan,f,f,52.35415,4.89166,De Pijp - Rivierenbuurt,$215.00,Apartment,Entire home/apt,4,2,1,915,$300.00,$40.00,1,$0.00,3,1125,99,4,38,f,moderate,f,f
1733772,9133729,Henk,t,t,52.38744,4.94069,Oud-Noord,$110.00,Boat,Entire home/apt,2,1,1,,,$30.00,1,$0.00,3,1125,96,106,84,t,strict_14_with_grace_period,f,f
1734564,9136787,Cornelie,f,f,52.37485,4.89068,Centrum-West,$189.00,Loft,Entire home/apt,2,1,1,,$250.00,$50.00,1,$0.00,3,1125,96,0,63,f,strict_14_with_grace_period,f,f
1734582,9136823,Maike,t,f,52.37534,4.85935,Bos en Lommer,$149.00,Apartment,Entire home/apt,4,2,1,,$750.00,$35.00,2,$50.00,2,7,99,2,38,f,strict_14_with_grace_period,f,f
1734769,9137568,Edwin,t,f,52.37372,4.83463,Geuzenveld - Slotermeer,$245.00,Apartment,Entire home/apt,4,3,2,1776,$250.00,$95.00,4,$0.00,3,1125,97,9,47,f,moderate,f,f
1734815,1636651,Thijs,f,f,52.37827,4.88236,Centrum-West,$215.00,Apartment,Entire home/apt,2,1,1,,$100.00,,1,$0.00,6,30,93,232,9,f,moderate,f,f
1743234,5888570,Michel,f,t,52.37341,4.85781,De Baarsjes - Oud-West,$77.00,Apartment,Private room,2,1,0,,,,1,$0.00,89,90,100,0,2,t,flexible,f,f
1744304,3044403,Valeria,f,f,52.37464,4.92205,Centrum-Oost,$150.00,Apartment,Entire home/apt,3,1,1,,$150.00,$60.00,2,$30.00,4,1125,84,74,32,f,strict_14_with_grace_period,f,f
1745212,5994851,Evelien,f,t,52.35492,4.92496,Oud-Oost,$119.00,Apartment,Entire home/apt,2,1,1,,$500.00,$40.00,1,$0.00,5,30,98,0,17,f,moderate,f,f
1746619,9004847,Bas,f,t,52.37731,4.87459,Westerpark,$132.00,Condominium,Entire home/apt,2,0,1.5,,$250.00,,2,$50.00,4,365,96,0,41,f,strict_14_with_grace_period,f,f
1750832,9210484,Kristel,f,t,52.35133,4.85861,Zuid,$110.00,Apartment,Entire home/apt,2,1,1,,$400.00,$25.00,1,$20.00,3,21,99,0,23,f,strict_14_with_grace_period,f,f
1752692,9219776,Kees & Lovisa,f,t,52.35653,4.89684,De Pijp - Rivierenbuurt,$275.00,Apartment,Entire home/apt,4,2,1,624,,$50.00,2,$0.00,3,21,96,0,60,f,strict_14_with_grace_period,f,f
1761318,2306959,Ana,f,f,52.35877,4.9152,Oud-Oost,$145.00,Apartment,Entire home/apt,4,3,1,,$150.00,$70.00,2,$20.00,4,60,94,0,32,f,strict_14_with_grace_period,f,f
1762277,9263305,Rob,f,t,52.37501,4.84761,Bos en Lommer,$150.00,Apartment,Entire home/apt,1,1,1,,"$2,500.00",$39.00,2,$75.00,3,10,95,0,22,f,strict_14_with_grace_period,f,f
1764862,9275751,Hester,f,f,52.363,4.86767,De Baarsjes - Oud-West,$69.00,Apartment,Private room,1,1,1,,$150.00,$12.00,1,$0.00,2,1125,91,6,33,t,moderate,f,f
1766570,9282300,Anja,f,f,52.36354,4.88911,Centrum-Oost,$295.00,Apartment,Entire home/apt,4,2,1,,$300.00,$0.00,1,$0.00,7,180,80,328,1,f,strict_14_with_grace_period,f,f
1767048,9287447,Gert,f,t,52.37393,4.84943,Bos en Lommer,$180.00,Apartment,Entire home/apt,2,1,1,,$200.00,$15.00,2,$150.00,2,14,94,31,73,f,moderate,f,f
1767709,4673624,Thomas,f,f,52.35188,4.86691,Zuid,$239.00,Apartment,Entire home/apt,2,1,1.5,,,$49.00,1,$0.00,2,3,98,78,49,f,strict_14_with_grace_period,f,f
1771760,2205770,Vibeke,t,t,52.38245,4.85319,Bos en Lommer,$79.00,Apartment,Private room,2,1,1,0,$250.00,$0.00,2,$25.00,4,31,96,233,249,f,moderate,t,t
1772745,9237802,Miranda,f,f,52.37841,4.8729,Westerpark,$130.00,Apartment,Entire home/apt,2,1,1.5,,$250.00,$40.00,1,$0.00,2,2,94,256,25,f,moderate,f,f
1775152,9322276,Stella,f,f,52.3693,4.85333,De Baarsjes - Oud-West,$110.00,Apartment,Entire home/apt,2,1,1,,$500.00,$30.00,1,$0.00,7,30,100,86,19,f,strict_14_with_grace_period,f,f
1776383,3542621,Rogier,f,t,52.36489,4.93567,Oostelijk Havengebied - Indische Buurt,$80.00,Apartment,Entire home/apt,2,1,1,,,$25.00,1,$0.00,3,10,96,0,20,f,moderate,f,f
1777092,9329996,Taco,f,f,52.35338,4.88792,De Pijp - Rivierenbuurt,$250.00,House,Entire home/apt,4,3,1,,,$30.00,1,$0.00,2,21,96,0,47,f,strict_14_with_grace_period,f,f
1777432,9331818,Michael,f,t,52.34406,4.86057,Zuid,$150.00,Apartment,Entire home/apt,4,2,1,,$125.00,$40.00,1,$40.00,2,10,100,0,42,f,strict_14_with_grace_period,f,f
1779754,1930603,Elke,f,t,52.37964,4.88074,Centrum-West,$160.00,Apartment,Entire home/apt,2,1,1,,$0.00,$25.00,2,$30.00,4,1125,97,237,40,f,strict_14_with_grace_period,f,f
1780600,1784454,Hendriek,f,t,52.38129,4.8724,Westerpark,$119.00,Apartment,Entire home/apt,3,1,1,,,$39.00,2,$35.00,2,60,96,0,60,f,moderate,f,f
1783438,5680826,Marielle & Tobias,t,t,52.34467,4.90341,De Pijp - Rivierenbuurt,$115.00,Apartment,Private room,2,1,1,,$500.00,$35.00,1,$0.00,2,1125,95,153,379,f,moderate,f,f
1786144,620111,Minou,f,t,52.36957,4.90995,Centrum-Oost,$130.00,Apartment,Private room,4,0,1,,,,2,$30.00,1,14,95,0,90,t,moderate,f,f
1791234,9398246,Nienke,t,f,52.35994,4.93603,Oostelijk Havengebied - Indische Buurt,$150.00,Apartment,Entire home/apt,4,2,1,,$100.00,$15.00,4,$0.00,2,15,97,0,76,f,strict_14_with_grace_period,f,f
1792271,4976553,Ivo,f,t,52.39192,4.87223,Westerpark,$125.00,Apartment,Entire home/apt,2,1,1,,$150.00,$50.00,2,$0.00,3,4,99,0,29,f,strict_14_with_grace_period,f,f
1793971,9412285,Ana,t,t,52.39438,4.92596,Oud-Noord,$86.00,House,Entire home/apt,4,2,2,,$200.00,$45.00,2,$45.00,2,1124,97,162,192,f,moderate,f,f
1796212,5730772,Ann And Peter,t,t,52.36026,4.8356,Slotervaart,$85.00,Condominium,Private room,2,1,1.5,,,,1,$15.00,2,4,99,319,291,f,moderate,f,f
1796517,5207623,Jesse & Anat,f,t,52.35377,4.90357,De Pijp - Rivierenbuurt,$125.00,Apartment,Entire home/apt,2,1,1.5,,,$25.00,1,$0.00,1,1125,97,0,15,f,moderate,f,f
1797364,9426449,Marloes & Gabriel,t,f,52.35991,4.81886,Slotervaart,$80.00,Bed and breakfast,Hotel room,2,1,1,0,,$35.00,2,$30.00,2,1125,98,310,161,t,moderate,f,f
1798944,8691762,Mart,t,t,52.38927,4.88681,Westerpark,$60.00,Apartment,Private room,2,1,1.5,,,$15.00,1,$15.00,2,15,95,325,186,f,moderate,f,f
1798945,9434039,Mark,t,f,52.36288,4.89885,Centrum-Oost,$289.00,Apartment,Entire home/apt,4,1,1.5,,,$20.00,2,$50.00,3,1125,96,148,94,f,moderate,f,f
1799156,4765752,Roxanne,f,t,52.38362,4.85875,Bos en Lommer,$90.00,Apartment,Private room,2,1,1,,$150.00,$40.00,2,$30.00,2,30,91,1,57,f,moderate,f,f
1799799,9437279,Chantal,f,f,52.37108,4.85148,De Baarsjes - Oud-West,$120.00,Apartment,Entire home/apt,2,1,1,,$500.00,$30.00,2,$200.00,4,365,99,3,27,f,strict_14_with_grace_period,f,f
1801665,9445208,Astrid,f,t,52.35658,4.9238,Oud-Oost,$175.00,Apartment,Entire home/apt,4,3,1,,$250.00,$40.00,1,$0.00,2,30,100,3,13,f,strict_14_with_grace_period,f,f
1801900,3347747,Nick,f,t,52.36325,4.88623,Centrum-Oost,$108.00,Apartment,Private room,2,1,1,,$200.00,$65.00,2,$20.00,2,1125,95,305,102,f,moderate,f,f
1802029,9446964,Rosa,f,f,52.35158,4.90469,De Pijp - Rivierenbuurt,$114.00,Apartment,Entire home/apt,2,1,1,,$150.00,$40.00,1,$0.00,3,30,93,0,13,f,moderate,f,f
1805022,9457605,Dascha,f,f,52.35228,4.85984,Zuid,$105.00,Bed and breakfast,Entire home/apt,2,1,1,,,,1,$0.00,2,1125,100,253,11,f,moderate,f,f
1805233,942301,Thomas,t,t,52.34969,4.90547,De Pijp - Rivierenbuurt,$175.00,Apartment,Entire home/apt,2,1,1.5,807,,$30.00,1,$0.00,2,7,99,0,34,f,strict_14_with_grace_period,f,f
1806629,9468259,Inger,f,f,52.3697,4.92775,Centrum-Oost,$150.00,Apartment,Entire home/apt,2,1,1,,,$35.00,4,$0.00,2,1125,100,0,4,f,strict_14_with_grace_period,f,f
1809158,9457605,Dascha,f,f,52.35164,4.85755,Zuid,$115.00,Bed and breakfast,Entire home/apt,2,1,1,,,,1,$0.00,2,1125,98,256,8,f,moderate,f,f
1811333,9489931,Jeroen,f,t,52.36278,4.87793,De Baarsjes - Oud-West,$500.00,House,Entire home/apt,6,3,2,3229,$250.00,$60.00,6,$75.00,2,14,96,0,39,f,strict_14_with_grace_period,f,f
1812527,4416629,Sarah,f,t,52.34941,4.93492,Watergraafsmeer,$150.00,Townhouse,Entire home/apt,4,4,2,,$250.00,$40.00,1,$0.00,2,365,99,19,14,f,moderate,f,f
1812581,1325697,Elizabeth,f,f,52.36525,4.85965,De Baarsjes - Oud-West,$450.00,Apartment,Entire home/apt,4,3,2.5,,$300.00,$70.00,4,$40.00,4,365,97,348,26,f,moderate,f,f
1812912,9497470,Awa,f,f,52.35959,4.86625,De Baarsjes - Oud-West,$40.00,Other,Private room,1,1,1,,,,1,$0.00,1,3,100,0,1,f,moderate,f,f
1814121,9502480,Roel,t,f,52.36858,4.79378,Osdorp,$130.00,Other,Private room,2,1,1,,,,1,$0.00,1,1125,95,308,716,t,moderate,f,f
